date,Power,building_id
2024-01-02 05:45:00,84,Walailak_University
2024-01-02 06:00:00,96,Walailak_University
2024-01-02 06:15:00,99,Walailak_University
2024-01-02 06:30:00,116.5,Walailak_University
2024-01-02 06:45:00,126.5,Walailak_University
2024-01-02 07:00:00,122,Walailak_University
2024-01-02 07:15:00,127,Walailak_University
2024-01-02 07:30:00,359,Walailak_University
2024-01-02 07:45:00,461,Walailak_University
2024-01-02 08:00:00,463.5,Walailak_University
2024-01-02 08:15:00,451.5,Walailak_University
2024-01-02 08:30:00,431,Walailak_University
2024-01-02 08:45:00,412,Walailak_University
2024-01-02 09:00:00,409.5,Walailak_University
2024-01-02 09:15:00,396,Walailak_University
2024-01-02 09:30:00,378.5,Walailak_University
2024-01-02 09:45:00,446.5,Walailak_University
2024-01-02 10:00:00,390,Walailak_University
2024-01-02 10:15:00,341.5,Walailak_University
2024-01-02 10:30:00,335,Walailak_University
2024-01-02 10:45:00,313,Walailak_University
2024-01-02 11:00:00,356,Walailak_University
2024-01-02 11:15:00,375,Walailak_University
2024-01-02 11:30:00,360.5,Walailak_University
2024-01-02 11:45:00,350.5,Walailak_University
2024-01-02 12:00:00,316.5,Walailak_University
2024-01-02 12:15:00,393.5,Walailak_University
2024-01-02 12:30:00,325,Walailak_University
2024-01-02 12:45:00,329.5,Walailak_University
2024-01-02 13:00:00,324.5,Walailak_University
2024-01-02 13:15:00,340,Walailak_University
2024-01-02 13:30:00,436.5,Walailak_University
2024-01-02 13:45:00,448.5,Walailak_University
2024-01-02 14:00:00,414,Walailak_University
2024-01-02 14:15:00,383,Walailak_University
2024-01-02 14:30:00,384,Walailak_University
2024-01-02 14:45:00,372,Walailak_University
2024-01-02 15:00:00,402,Walailak_University
2024-01-02 15:15:00,452.5,Walailak_University
2024-01-02 15:30:00,363.5,Walailak_University
2024-01-02 15:45:00,411,Walailak_University
2024-01-02 16:00:00,359,Walailak_University
2024-01-02 16:15:00,265,Walailak_University
2024-01-02 16:30:00,287,Walailak_University
2024-01-02 16:45:00,290.5,Walailak_University
2024-01-02 17:00:00,296,Walailak_University
2024-01-02 17:15:00,287,Walailak_University
2024-01-02 17:30:00,309,Walailak_University
2024-01-02 17:45:00,151,Walailak_University
2024-01-02 18:00:00,135,Walailak_University
2024-01-02 18:15:00,130.5,Walailak_University
2024-01-02 18:30:00,133.5,Walailak_University
2024-01-02 18:45:00,129,Walailak_University
2024-01-02 19:00:00,193.5,Walailak_University
2024-01-02 19:15:00,241.5,Walailak_University
2024-01-02 19:30:00,275.5,Walailak_University
2024-01-02 19:45:00,272.5,Walailak_University
2024-01-02 20:00:00,238,Walailak_University
2024-01-02 20:15:00,213.5,Walailak_University
2024-01-02 20:30:00,205.5,Walailak_University
2024-01-02 20:45:00,198,Walailak_University
2024-01-02 21:00:00,174.5,Walailak_University
2024-01-02 21:15:00,191.5,Walailak_University
2024-01-02 21:30:00,145,Walailak_University
2024-01-02 21:45:00,132,Walailak_University
2024-01-02 22:00:00,85,Walailak_University
2024-01-02 22:15:00,94,Walailak_University
2024-01-02 22:30:00,87,Walailak_University
2024-01-02 22:45:00,88.5,Walailak_University
2024-01-02 23:00:00,85,Walailak_University
2024-01-02 23:15:00,84.5,Walailak_University
2024-01-02 23:30:00,90.5,Walailak_University
2024-01-02 23:45:00,86.5,Walailak_University
2024-01-03 00:00:00,84.5,Walailak_University
2024-01-03 00:15:00,85.5,Walailak_University
2024-01-03 00:30:00,82.5,Walailak_University
2024-01-03 00:45:00,89,Walailak_University
2024-01-03 01:00:00,84.5,Walailak_University
2024-01-03 01:15:00,84.5,Walailak_University
2024-01-03 01:30:00,80,Walailak_University
2024-01-03 01:45:00,79.5,Walailak_University
2024-01-03 02:00:00,79,Walailak_University
2024-01-03 02:15:00,76.5,Walailak_University
2024-01-03 02:30:00,79.5,Walailak_University
2024-01-03 02:45:00,76,Walailak_University
2024-01-03 03:00:00,77.5,Walailak_University
2024-01-03 03:15:00,78,Walailak_University
2024-01-03 03:30:00,78.5,Walailak_University
2024-01-03 03:45:00,76,Walailak_University
2024-01-03 04:00:00,79.5,Walailak_University
2024-01-03 04:15:00,75.5,Walailak_University
2024-01-03 04:30:00,81,Walailak_University
2024-01-03 04:45:00,79,Walailak_University
2024-01-03 05:00:00,86,Walailak_University
2024-01-03 05:15:00,85,Walailak_University
2024-01-03 05:30:00,92,Walailak_University
2024-01-03 05:45:00,94.5,Walailak_University
2024-01-03 06:00:00,97.5,Walailak_University
2024-01-03 06:15:00,110.5,Walailak_University
2024-01-03 06:30:00,115,Walailak_University
2024-01-03 06:45:00,119.5,Walailak_University
2024-01-03 07:00:00,128,Walailak_University
2024-01-03 07:15:00,141,Walailak_University
2024-01-03 07:30:00,145.5,Walailak_University
2024-01-03 07:45:00,164,Walailak_University
2024-01-03 08:00:00,419.5,Walailak_University
2024-01-03 08:15:00,387.5,Walailak_University
2024-01-03 08:30:00,366.5,Walailak_University
2024-01-03 08:45:00,343,Walailak_University
2024-01-03 09:00:00,313,Walailak_University
2024-01-03 09:15:00,314.5,Walailak_University
2024-01-03 09:30:00,308,Walailak_University
2024-01-03 09:45:00,359.5,Walailak_University
2024-01-03 10:00:00,320,Walailak_University
2024-01-03 10:15:00,301,Walailak_University
2024-01-03 10:30:00,304.5,Walailak_University
2024-01-03 10:45:00,288.5,Walailak_University
2024-01-03 11:00:00,333,Walailak_University
2024-01-03 11:15:00,341.5,Walailak_University
2024-01-03 11:30:00,300.5,Walailak_University
2024-01-03 11:45:00,296,Walailak_University
2024-01-03 12:00:00,345.5,Walailak_University
2024-01-03 12:15:00,309.5,Walailak_University
2024-01-03 12:30:00,318,Walailak_University
2024-01-03 12:45:00,360.5,Walailak_University
2024-01-03 13:00:00,373,Walailak_University
2024-01-03 13:15:00,346,Walailak_University
2024-01-03 13:30:00,343.5,Walailak_University
2024-01-03 13:45:00,348,Walailak_University
2024-01-03 14:00:00,326,Walailak_University
2024-01-03 14:15:00,359.5,Walailak_University
2024-01-03 14:30:00,392,Walailak_University
2024-01-03 14:45:00,381,Walailak_University
2024-01-03 15:00:00,403,Walailak_University
2024-01-03 15:15:00,441,Walailak_University
2024-01-03 15:30:00,388.5,Walailak_University
2024-01-03 15:45:00,379.5,Walailak_University
2024-01-03 16:00:00,350.5,Walailak_University
2024-01-03 16:15:00,311,Walailak_University
2024-01-03 16:30:00,314.5,Walailak_University
2024-01-03 16:45:00,339.5,Walailak_University
2024-01-03 17:00:00,298,Walailak_University
2024-01-03 17:15:00,194,Walailak_University
2024-01-03 17:30:00,219,Walailak_University
2024-01-03 17:45:00,198,Walailak_University
2024-01-03 18:00:00,171,Walailak_University
2024-01-03 18:15:00,171,Walailak_University
2024-01-03 18:30:00,185,Walailak_University
2024-01-03 18:45:00,206,Walailak_University
2024-01-03 19:00:00,279,Walailak_University
2024-01-03 19:15:00,292,Walailak_University
2024-01-03 19:30:00,319.5,Walailak_University
2024-01-03 19:45:00,315.5,Walailak_University
2024-01-03 20:00:00,264.5,Walailak_University
2024-01-03 20:15:00,260,Walailak_University
2024-01-03 20:30:00,243.5,Walailak_University
2024-01-03 20:45:00,248.5,Walailak_University
2024-01-03 21:00:00,206.5,Walailak_University
2024-01-03 21:15:00,185.5,Walailak_University
2024-01-03 21:30:00,179,Walailak_University
2024-01-03 21:45:00,144,Walailak_University
2024-01-03 22:00:00,142,Walailak_University
2024-01-03 22:15:00,104.5,Walailak_University
2024-01-03 22:30:00,98,Walailak_University
2024-01-03 22:45:00,89.5,Walailak_University
2024-01-03 23:00:00,96,Walailak_University
2024-01-03 23:15:00,94.5,Walailak_University
2024-01-03 23:30:00,93,Walailak_University
2024-01-03 23:45:00,89,Walailak_University
2024-01-04 00:00:00,86,Walailak_University
2024-01-04 00:15:00,84.5,Walailak_University
2024-01-04 00:30:00,81.5,Walailak_University
2024-01-04 00:45:00,86.5,Walailak_University
2024-01-04 01:00:00,84,Walailak_University
2024-01-04 01:15:00,81.5,Walailak_University
2024-01-04 01:30:00,80.5,Walailak_University
